epoch,step,sys/eta_seconds,sys/steps_per_sec_live,train/bit_balance_loss,train/bit_density,train/bits_per_token,train/block0_exact_acc,train/block0_token_acc,train/block1_exact_acc,train/block1_token_acc,train/block2_exact_acc,train/block2_token_acc,train/block3_exact_acc,train/block3_token_acc,train/budget_loss,train/chunk_deviation_max,train/chunk_deviation_mean,train/chunk_deviation_p50,train/chunk_deviation_p90,train/chunk_deviation_p95,train/chunk_deviation_rate_mean,train/diffusion_embed_mse,train/effective_bits_per_token,train/exact_chunk_acc,train/gist_loss,train/lookup_slot_cost_loss,train/lookup_slot_target_loss,train/loss,train/residual_router_loss,train/selector_loss,train/token_acc,train/token_ce,train/token_top10_acc,train/token_top5_acc,train/variable_window_cost_loss,train/variable_window_loss,train/variable_window_nonimprove_loss,train/weighted_token_ce,val/bit_balance_loss,val/bit_density,val/bits_per_token,val/block0_exact_acc,val/block0_token_acc,val/block1_exact_acc,val/block1_token_acc,val/block2_exact_acc,val/block2_token_acc,val/block3_exact_acc,val/block3_token_acc,val/budget_loss,val/chunk_deviation_max,val/chunk_deviation_mean,val/chunk_deviation_p50,val/chunk_deviation_p90,val/chunk_deviation_p95,val/chunk_deviation_rate_mean,val/diffusion_embed_mse,val/effective_bits_per_token,val/exact_chunk_acc,val/gist_loss,val/lookup_slot_cost_loss,val/lookup_slot_target_loss,val/loss,val/residual_router_loss,val/selector_loss,val/token_acc,val/token_ce,val/token_top10_acc,val/token_top5_acc,val/variable_window_cost_loss,val/variable_window_loss,val/variable_window_nonimprove_loss,val/weighted_token_ce
,2300,1667.1629992414785,13.0161238042549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2299,,,0.01042022742331028,0.48588868975639343,20.0,0.0625,0.61328125,0.0,0.521484375,0.0,0.55859375,0.0,0.556640625,0.0,36.0,28.0,28.0,34.0,35.44999694824219,0.4375,0.0,20.0,0.0,0.0,0.0,0.0,2.560819387435913,0.0,0.0,0.5625,2.5607151985168457,0.75048828125,0.7080078125,0.0,0.0,0.0,2.5607151985168457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2304,,,0.01104736328125,0.4852050840854645,20.0,0.125,0.666015625,0.0,0.572265625,0.0,0.55859375,0.0,0.51953125,0.0,36.0,26.9375,28.0,32.0,32.44999694824219,0.4208984375,0.0,20.0,0.0,0.0,0.0,0.0,2.4891397953033447,0.0,0.0,0.5791015625,2.4890294075012207,0.7431640625,0.7021484375,0.0,0.0,0.0,2.4890294075012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2309,,,0.009661865420639515,0.4857421815395355,20.0,0.03125,0.62109375,0.0,0.552734375,0.0,0.552734375,0.0,0.541015625,0.0,38.0,27.71875,27.5,32.0,35.349998474121094,0.43310546875,0.0,20.0,0.0,0.0,0.0,0.0,2.510227918624878,0.0,0.0,0.56689453125,2.510131359100342,0.7626953125,0.7099609375,0.0,0.0,0.0,2.510131359100342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2314,,,0.01055984478443861,0.48845216631889343,20.0,0.0,0.64453125,0.0,0.51953125,0.0,0.55078125,0.0,0.51953125,0.0,40.0,28.25,27.0,35.79999923706055,37.44999694824219,0.44140625,0.0,20.0,0.0,0.0,0.0,0.0,2.6233997344970703,0.0,0.0,0.55859375,2.6232941150665283,0.7451171875,0.69970703125,0.0,0.0,0.0,2.6232941150665283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2319,,,0.00951232947409153,0.48896485567092896,20.0,0.0,0.58203125,0.0,0.533203125,0.0,0.556640625,0.0,0.54296875,0.0,38.0,28.5625,29.0,33.0,34.0,0.4462890625,0.0,20.0,0.0,0.0,0.0,0.0,2.6457018852233887,0.0,0.0,0.5537109375,2.645606756210327,0.73291015625,0.68505859375,0.0,0.0,0.0,2.645606756210327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2324,,,0.01031341589987278,0.49345704913139343,20.0,0.03125,0.6484375,0.0,0.544921875,0.0,0.56640625,0.0,0.4921875,0.0,36.0,27.96875,28.0,33.0,34.0,0.43701171875,0.0,20.0,0.0,0.0,0.0,0.0,2.587306261062622,0.0,0.0,0.56298828125,2.587203025817871,0.7470703125,0.70654296875,0.0,0.0,0.0,2.587203025817871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2329,,,0.009471893310546875,0.4933837950229645,20.0,0.03125,0.58203125,0.0,0.564453125,0.0,0.5703125,0.0,0.55859375,0.0,36.0,27.59375,29.0,32.900001525878906,34.0,0.43115234375,0.0,20.0,0.0,0.0,0.0,0.0,2.5857093334198,0.0,0.0,0.56884765625,2.5856146812438965,0.73828125,0.69287109375,0.0,0.0,0.0,2.5856146812438965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2334,,,0.00946731586009264,0.4897705018520355,20.0,0.03125,0.609375,0.0,0.529296875,0.0,0.541015625,0.0,0.55078125,0.0,41.0,28.3125,28.5,34.0,36.89999771118164,0.4423828125,0.0,20.0,0.0,0.0,0.0,0.0,2.5525801181793213,0.0,0.0,0.5576171875,2.552485466003418,0.74609375,0.69921875,0.0,0.0,0.0,2.552485466003418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2339,,,0.01000213623046875,0.4913085997104645,20.0,0.0625,0.6171875,0.0,0.5625,0.0,0.580078125,0.0,0.546875,0.0,36.0,27.09375,28.0,33.0,34.44999694824219,0.42333984375,0.0,20.0,0.0,0.0,0.0,0.0,2.518540859222412,0.0,0.0,0.57666015625,2.5184407234191895,0.75634765625,0.71533203125,0.0,0.0,0.0,2.5184407234191895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2344,,,0.010051727294921875,0.4912353456020355,20.0,0.03125,0.6484375,0.0,0.580078125,0.0,0.546875,0.0,0.583984375,0.0,37.0,26.25,25.5,31.899999618530273,32.44999694824219,0.41015625,0.0,20.0,0.0,0.0,0.0,0.0,2.4466757774353027,0.0,0.0,0.58984375,2.446575164794922,0.75634765625,0.70556640625,0.0,0.0,0.0,2.446575164794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2349,,,0.01025466900318861,0.48420411348342896,20.0,0.09375,0.640625,0.0,0.55078125,0.0,0.59375,0.0,0.498046875,0.0,38.0,27.46875,28.5,33.0,35.44999694824219,0.42919921875,0.0,20.0,0.0,0.0,0.0,0.0,2.4259326457977295,0.0,0.0,0.57080078125,2.425830125808716,0.7744140625,0.72216796875,0.0,0.0,0.0,2.425830125808716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2354,,,0.01041183527559042,0.4916748106479645,20.0,0.03125,0.61328125,0.0,0.564453125,0.0,0.548828125,0.0,0.544921875,0.0,39.0,27.65625,27.0,33.0,35.79999542236328,0.43212890625,0.0,20.0,0.0,0.0,0.0,0.0,2.4926886558532715,0.0,0.0,0.56787109375,2.492584466934204,0.7529296875,0.70703125,0.0,0.0,0.0,2.492584466934204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2359,,,0.00931549072265625,0.4876464903354645,20.0,0.09375,0.630859375,0.0,0.572265625,0.0,0.568359375,0.0,0.541015625,0.0,36.0,27.0,28.5,31.899999618530273,33.89999771118164,0.421875,0.0,20.0,0.0,0.0,0.0,0.0,2.477548122406006,0.0,0.0,0.578125,2.477454900741577,0.765625,0.7236328125,0.0,0.0,0.0,2.477454900741577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2364,,,0.009007262997329235,0.489501953125,20.0,0.0625,0.60546875,0.0,0.5859375,0.0,0.57421875,0.0,0.541015625,0.0,35.0,27.09375,27.0,32.0,35.0,0.42333984375,0.0,20.0,0.0,0.0,0.0,0.0,2.4535746574401855,0.0,0.0,0.57666015625,2.453484535217285,0.7646484375,0.72119140625,0.0,0.0,0.0,2.453484535217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2369,,,0.01157150324434042,0.48933106660842896,20.0,0.03125,0.66015625,0.0,0.5625,0.0,0.541015625,0.0,0.552734375,0.0,37.0,26.9375,26.0,34.900001525878906,36.0,0.4208984375,0.0,20.0,0.0,0.0,0.0,0.0,2.4509830474853516,0.0,0.0,0.5791015625,2.4508674144744873,0.75244140625,0.7099609375,0.0,0.0,0.0,2.4508674144744873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2374,,,0.00830078125,0.49125978350639343,20.0,0.03125,0.595703125,0.0,0.533203125,0.0,0.513671875,0.0,0.515625,0.0,38.0,29.46875,29.0,35.900001525878906,36.0,0.46044921875,0.0,20.0,0.0,0.0,0.0,0.0,2.7048821449279785,0.0,0.0,0.53955078125,2.704799175262451,0.7314453125,0.6796875,0.0,0.0,0.0,2.704799175262451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2379,,,0.010362244211137295,0.49409180879592896,20.0,0.0,0.64453125,0.0,0.5625,0.0,0.552734375,0.0,0.560546875,0.0,43.0,26.875,27.0,32.0,34.24999237060547,0.419921875,0.0,20.0,0.0,0.0,0.0,0.0,2.4428205490112305,0.0,0.0,0.580078125,2.4427168369293213,0.7685546875,0.71875,0.0,0.0,0.0,2.4427168369293213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2384,,,0.01029129046946764,0.4937744140625,20.0,0.03125,0.6015625,0.0,0.5390625,0.0,0.587890625,0.0,0.54296875,0.0,33.0,27.65625,28.5,32.0,33.0,0.43212890625,0.0,20.0,0.0,0.0,0.0,0.0,2.54398775100708,0.0,0.0,0.56787109375,2.543884754180908,0.74658203125,0.70751953125,0.0,0.0,0.0,2.543884754180908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2389,,,0.010691070929169655,0.4903564453125,20.0,0.03125,0.626953125,0.0,0.564453125,0.0,0.53515625,0.0,0.55859375,0.0,38.0,27.4375,28.0,32.900001525878906,34.89999771118164,0.4287109375,0.0,20.0,0.0,0.0,0.0,0.0,2.55966854095459,0.0,0.0,0.5712890625,2.5595617294311523,0.74365234375,0.70068359375,0.0,0.0,0.0,2.5595617294311523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2394,,,0.011538696475327015,0.4874511659145355,20.0,0.0,0.623046875,0.0,0.548828125,0.0,0.548828125,0.0,0.529296875,0.0,36.0,28.0,28.5,32.0,33.89999771118164,0.4375,0.0,20.0,0.0,0.0,0.0,0.0,2.5980567932128906,0.0,0.0,0.5625,2.5979413986206055,0.74267578125,0.69970703125,0.0,0.0,0.0,2.5979413986206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2400,1654.0761350340001,13.058649201510912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2399,,,0.011598968878388405,0.48762208223342896,20.0,0.03125,0.638671875,0.0,0.5703125,0.0,0.56640625,0.0,0.5,0.0,36.0,27.59375,28.0,33.79999923706055,34.89999771118164,0.43115234375,0.0,20.0,0.0,0.0,0.0,0.0,2.5123932361602783,0.0,0.0,0.56884765625,2.512277364730835,0.75,0.71240234375,0.0,0.0,0.0,2.512277364730835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2404,,,0.008701324462890625,0.4951415956020355,20.0,0.0,0.650390625,0.0,0.533203125,0.0,0.55859375,0.0,0.53515625,0.0,35.0,27.5625,27.5,32.900001525878906,34.0,0.4306640625,0.0,20.0,0.0,0.0,0.0,0.0,2.5790436267852783,0.0,0.0,0.5693359375,2.5789566040039062,0.74365234375,0.697265625,0.0,0.0,0.0,2.5789566040039062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2409,,,0.008816528134047985,0.49072265625,20.0,0.03125,0.607421875,0.0,0.53125,0.0,0.552734375,0.0,0.54296875,0.0,38.0,28.25,28.0,34.0,34.44999694824219,0.44140625,0.0,20.0,0.0,0.0,0.0,0.0,2.617560863494873,0.0,0.0,0.55859375,2.6174726486206055,0.7373046875,0.69189453125,0.0,0.0,0.0,2.6174726486206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2414,,,0.00902481097728014,0.4897705018520355,20.0,0.0,0.595703125,0.0,0.572265625,0.0,0.55078125,0.0,0.501953125,0.0,40.0,28.46875,29.0,35.0,35.44999694824219,0.44482421875,0.0,20.0,0.0,0.0,0.0,0.0,2.652282238006592,0.0,0.0,0.55517578125,2.6521918773651123,0.732421875,0.6953125,0.0,0.0,0.0,2.6521918773651123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012787563726305962,0.4888496696949005,20.0,0.1517394483089447,0.6599740982055664,0.0,0.5637490749359131,0.0,0.5507031679153442,0.0,0.5478811860084534,0.0,36.93412399291992,26.84307861328125,27.008882522583008,33.05448532104492,34.26594924926758,0.41942310333251953,0.0,20.0,0.0,0.0,0.0,0.0,2.469222068786621,0.0,0.0,0.5805768966674805,2.4690937995910645,0.7645262479782104,0.7207855582237244,0.0,0.0,0.0,2.4690937995910645
6,2419,,,0.00840530451387167,0.4936279356479645,20.0,0.0,0.611328125,0.0,0.546875,0.0,0.552734375,0.0,0.533203125,0.0,36.0,28.09375,27.0,32.0,35.44999694824219,0.43896484375,0.0,20.0,0.0,0.0,0.0,0.0,2.579981565475464,0.0,0.0,0.56103515625,2.579897403717041,0.74560546875,0.70361328125,0.0,0.0,0.0,2.579897403717041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2424,,,0.009035492315888405,0.49201661348342896,20.0,0.0,0.58203125,0.0,0.5390625,0.0,0.525390625,0.0,0.5,0.0,38.0,29.65625,29.5,36.0,37.0,0.46337890625,0.0,20.0,0.0,0.0,0.0,0.0,2.6478445529937744,0.0,0.0,0.53662109375,2.647754192352295,0.732421875,0.68310546875,0.0,0.0,0.0,2.647754192352295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2429,,,0.008808898739516735,0.4903808534145355,20.0,0.03125,0.63671875,0.0,0.578125,0.0,0.572265625,0.0,0.5625,0.0,37.0,26.40625,27.0,30.899999618530273,31.44999885559082,0.41259765625,0.0,20.0,0.0,0.0,0.0,0.0,2.4749152660369873,0.0,0.0,0.58740234375,2.474827289581299,0.76220703125,0.72412109375,0.0,0.0,0.0,2.474827289581299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2434,,,0.0114288330078125,0.48310548067092896,20.0,0.0,0.626953125,0.0,0.556640625,0.0,0.56640625,0.0,0.568359375,0.0,39.0,26.90625,28.0,32.79999923706055,34.44999694824219,0.42041015625,0.0,20.0,0.0,0.0,0.0,0.0,2.4780967235565186,0.0,0.0,0.57958984375,2.477982521057129,0.74951171875,0.71337890625,0.0,0.0,0.0,2.477982521057129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2439,,,0.009836578741669655,0.4941162168979645,20.0,0.09375,0.61328125,0.0,0.578125,0.0,0.53515625,0.0,0.537109375,0.0,37.0,27.78125,28.0,34.900001525878906,35.44999694824219,0.43408203125,0.0,20.0,0.0,0.0,0.0,0.0,2.4760005474090576,0.0,0.0,0.56591796875,2.4759020805358887,0.76123046875,0.7158203125,0.0,0.0,0.0,2.4759020805358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2444,,,0.008631897158920765,0.49609375,20.0,0.0,0.603515625,0.0,0.529296875,0.0,0.548828125,0.0,0.55859375,0.0,36.0,28.15625,28.5,32.0,33.0,0.43994140625,0.0,20.0,0.0,0.0,0.0,0.0,2.493727922439575,0.0,0.0,0.56005859375,2.4936416149139404,0.75244140625,0.70849609375,0.0,0.0,0.0,2.4936416149139404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2449,,,0.010589599609375,0.4937500059604645,20.0,0.0625,0.66015625,0.0,0.5625,0.0,0.568359375,0.0,0.55078125,0.0,34.0,26.53125,27.0,32.0,33.44999694824219,0.41455078125,0.0,20.0,0.0,0.0,0.0,0.0,2.4449334144592285,0.0,0.0,0.58544921875,2.4448275566101074,0.76611328125,0.72119140625,0.0,0.0,0.0,2.4448275566101074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2454,,,0.01163253840059042,0.49226075410842896,20.0,0.0,0.630859375,0.0,0.55859375,0.0,0.560546875,0.0,0.51953125,0.0,34.0,27.6875,28.5,31.899999618530273,32.44999694824219,0.4326171875,0.0,20.0,0.0,0.0,0.0,0.0,2.5408873558044434,0.0,0.0,0.5673828125,2.540771007537842,0.73974609375,0.7021484375,0.0,0.0,0.0,2.540771007537842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2459,,,0.010784911923110485,0.49125978350639343,20.0,0.03125,0.62890625,0.0,0.552734375,0.0,0.552734375,0.0,0.560546875,0.0,41.0,27.28125,27.0,34.0,34.89999771118164,0.42626953125,0.0,20.0,0.0,0.0,0.0,0.0,2.5493357181549072,0.0,0.0,0.57373046875,2.5492279529571533,0.74609375,0.70068359375,0.0,0.0,0.0,2.5492279529571533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2464,,,0.009075927548110485,0.4950195252895355,20.0,0.0,0.55859375,0.0,0.53515625,0.0,0.564453125,0.0,0.541015625,0.0,40.0,28.8125,29.0,34.0,36.79999542236328,0.4501953125,0.0,20.0,0.0,0.0,0.0,0.0,2.604309320449829,0.0,0.0,0.5498046875,2.6042184829711914,0.74755859375,0.70068359375,0.0,0.0,0.0,2.6042184829711914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2469,,,0.011209869757294655,0.49113771319389343,20.0,0.0625,0.654296875,0.0,0.60546875,0.0,0.546875,0.0,0.556640625,0.0,35.0,26.1875,27.0,30.899999618530273,31.0,0.4091796875,0.0,20.0,0.0,0.0,0.0,0.0,2.4533839225769043,0.0,0.0,0.5908203125,2.4532718658447266,0.75537109375,0.71484375,0.0,0.0,0.0,2.4532718658447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2474,,,0.00926284771412611,0.49909669160842896,20.0,0.03125,0.642578125,0.0,0.568359375,0.0,0.564453125,0.0,0.55859375,0.0,37.0,26.65625,27.0,32.0,33.89999771118164,0.41650390625,0.0,20.0,0.0,0.0,0.0,0.0,2.4512155055999756,0.0,0.0,0.58349609375,2.451122760772705,0.7548828125,0.71533203125,0.0,0.0,0.0,2.451122760772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2479,,,0.01153564453125,0.49272462725639343,20.0,0.03125,0.62109375,0.0,0.556640625,0.0,0.5859375,0.0,0.5546875,0.0,35.0,26.90625,28.0,33.900001525878906,34.0,0.42041015625,0.0,20.0,0.0,0.0,0.0,0.0,2.430450916290283,0.0,0.0,0.57958984375,2.430335521697998,0.75537109375,0.70654296875,0.0,0.0,0.0,2.430335521697998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2484,,,0.009753418155014515,0.49116212129592896,20.0,0.03125,0.609375,0.0,0.5703125,0.0,0.533203125,0.0,0.548828125,0.0,37.0,27.8125,28.0,31.899999618530273,35.44999694824219,0.4345703125,0.0,20.0,0.0,0.0,0.0,0.0,2.5690412521362305,0.0,0.0,0.5654296875,2.568943738937378,0.74462890625,0.70068359375,0.0,0.0,0.0,2.568943738937378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2489,,,0.009661102667450905,0.49089357256889343,20.0,0.03125,0.68359375,0.0,0.568359375,0.0,0.609375,0.0,0.533203125,0.0,38.0,25.6875,25.5,29.899999618530273,31.89999771118164,0.4013671875,0.0,20.0,0.0,0.0,0.0,0.0,2.2921059131622314,0.0,0.0,0.5986328125,2.2920093536376953,0.78955078125,0.744140625,0.0,0.0,0.0,2.2920093536376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2494,,,0.01039733923971653,0.4898437559604645,20.0,0.03125,0.6015625,0.0,0.56640625,0.0,0.5078125,0.0,0.52734375,0.0,36.0,28.75,29.0,33.0,35.0,0.44921875,0.0,20.0,0.0,0.0,0.0,0.0,2.5357236862182617,0.0,0.0,0.55078125,2.5356197357177734,0.75439453125,0.703125,0.0,0.0,0.0,2.5356197357177734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2500,1659.3626974045999,12.956781560552152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2499,,,0.009356689639389515,0.48872071504592896,20.0,0.0,0.564453125,0.0,0.513671875,0.0,0.55859375,0.0,0.541015625,0.0,38.0,29.15625,29.0,35.0,36.44999694824219,0.45556640625,0.0,20.0,0.0,0.0,0.0,0.0,2.6569230556488037,0.0,0.0,0.54443359375,2.656829595565796,0.73388671875,0.68701171875,0.0,0.0,0.0,2.656829595565796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2504,,,0.009951782412827015,0.4873046875,20.0,0.0625,0.65234375,0.0,0.580078125,0.0,0.556640625,0.0,0.548828125,0.0,34.0,26.59375,27.5,31.0,31.89999771118164,0.41552734375,0.0,20.0,0.0,0.0,0.0,0.0,2.3389692306518555,0.0,0.0,0.58447265625,2.33886981010437,0.77587890625,0.7333984375,0.0,0.0,0.0,2.33886981010437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2509,,,0.011566162109375,0.48847657442092896,20.0,0.0625,0.65625,0.0,0.58203125,0.0,0.55859375,0.0,0.59375,0.0,32.0,25.75,26.5,31.0,31.44999885559082,0.40234375,0.0,20.0,0.0,0.0,0.0,0.0,2.35909104347229,0.0,0.0,0.59765625,2.358975410461426,0.77685546875,0.7314453125,0.0,0.0,0.0,2.358975410461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2514,,,0.009424591436982155,0.4891357421875,20.0,0.09375,0.595703125,0.0,0.53515625,0.0,0.552734375,0.0,0.541015625,0.0,37.0,28.40625,29.0,34.0,34.89999771118164,0.44384765625,0.0,20.0,0.0,0.0,0.0,0.0,2.5350425243377686,0.0,0.0,0.55615234375,2.5349483489990234,0.7529296875,0.69921875,0.0,0.0,0.0,2.5349483489990234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2519,,,0.010150909423828125,0.4918212890625,20.0,0.0625,0.623046875,0.0,0.580078125,0.0,0.564453125,0.0,0.5703125,0.0,37.0,26.59375,28.0,32.0,33.0,0.41552734375,0.0,20.0,0.0,0.0,0.0,0.0,2.424678325653076,0.0,0.0,0.58447265625,2.424576759338379,0.7626953125,0.7138671875,0.0,0.0,0.0,2.424576759338379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2524,,,0.00991592463105917,0.49064943194389343,20.0,0.03125,0.646484375,0.0,0.572265625,0.0,0.587890625,0.0,0.5390625,0.0,33.0,26.46875,26.0,30.899999618530273,31.0,0.41357421875,0.0,20.0,0.0,0.0,0.0,0.0,2.3477909564971924,0.0,0.0,0.58642578125,2.347691774368286,0.771484375,0.73486328125,0.0,0.0,0.0,2.347691774368286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2529,,,0.009355926886200905,0.4924072325229645,20.0,0.0625,0.609375,0.0,0.544921875,0.0,0.546875,0.03125,0.560546875,0.0,39.0,27.8125,28.0,34.0,36.349998474121094,0.4345703125,0.0,20.0,0.0,0.0,0.0,0.0,2.5200419425964355,0.0,0.0,0.5654296875,2.5199484825134277,0.75,0.70654296875,0.0,0.0,0.0,2.5199484825134277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2534,,,0.00949020404368639,0.49030762910842896,20.0,0.03125,0.634765625,0.0,0.5859375,0.0,0.546875,0.0,0.560546875,0.0,37.0,26.75,27.5,33.0,33.44999694824219,0.41796875,0.0,20.0,0.0,0.0,0.0,0.0,2.4057416915893555,0.0,0.0,0.58203125,2.405646800994873,0.7646484375,0.720703125,0.0,0.0,0.0,2.405646800994873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2539,,,0.010205077938735485,0.49296876788139343,20.0,0.09375,0.650390625,0.0,0.572265625,0.0,0.5703125,0.0,0.572265625,0.0,35.0,26.15625,27.0,33.900001525878906,34.0,0.40869140625,0.0,20.0,0.0,0.0,0.0,0.0,2.383899688720703,0.0,0.0,0.59130859375,2.3837976455688477,0.76904296875,0.71630859375,0.0,0.0,0.0,2.3837976455688477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2544,,,0.009930419735610485,0.4947265684604645,20.0,0.0,0.625,0.0,0.55078125,0.0,0.5859375,0.0,0.548828125,0.0,41.0,27.03125,27.0,32.0,34.79999542236328,0.42236328125,0.0,20.0,0.0,0.0,0.0,0.0,2.4143288135528564,0.0,0.0,0.57763671875,2.414229393005371,0.76806640625,0.7177734375,0.0,0.0,0.0,2.414229393005371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2549,,,0.011171722784638405,0.48991701006889343,20.0,0.0625,0.650390625,0.0,0.603515625,0.0,0.580078125,0.0,0.591796875,0.0,34.0,25.1875,26.0,30.899999618530273,32.89999771118164,0.3935546875,0.0,20.0,0.0,0.0,0.0,0.0,2.2939653396606445,0.0,0.0,0.6064453125,2.293853521347046,0.78125,0.73828125,0.0,0.0,0.0,2.293853521347046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2554,,,0.011018372140824795,0.486572265625,20.0,0.0,0.615234375,0.0,0.564453125,0.0,0.53125,0.0,0.537109375,0.0,39.0,28.03125,29.0,33.0,35.89999771118164,0.43798828125,0.0,20.0,0.0,0.0,0.0,0.0,2.5184028148651123,0.0,0.0,0.56201171875,2.5182926654815674,0.74462890625,0.7041015625,0.0,0.0,0.0,2.5182926654815674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2559,,,0.01040496863424778,0.48540040850639343,20.0,0.0625,0.65625,0.0,0.609375,0.0,0.59375,0.0,0.560546875,0.0,36.0,25.28125,24.0,32.900001525878906,33.89999771118164,0.39501953125,0.0,20.0,0.0,0.0,0.0,0.0,2.333184242248535,0.0,0.0,0.60498046875,2.333080291748047,0.771484375,0.732421875,0.0,0.0,0.0,2.333080291748047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2564,,,0.008891296572983265,0.4906249940395355,20.0,0.0,0.609375,0.0,0.5859375,0.0,0.552734375,0.0,0.529296875,0.0,38.0,27.5625,28.0,33.0,33.44999694824219,0.4306640625,0.0,20.0,0.0,0.0,0.0,0.0,2.4896183013916016,0.0,0.0,0.5693359375,2.4895293712615967,0.7470703125,0.69580078125,0.0,0.0,0.0,2.4895293712615967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2569,,,0.010700225830078125,0.48957520723342896,20.0,0.03125,0.599609375,0.0,0.59375,0.0,0.548828125,0.0,0.55859375,0.0,37.0,27.1875,28.0,32.900001525878906,35.44999694824219,0.4248046875,0.0,20.0,0.0,0.0,0.0,0.0,2.41924786567688,0.0,0.0,0.5751953125,2.4191408157348633,0.7568359375,0.7041015625,0.0,0.0,0.0,2.4191408157348633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
